"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:763U3iuIUJgulUj4fF06w9","Wisp","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","1","214158","https://p.scdn.co/mp3-preview/b967bc757107889b9845466aa8f7c82ed7200281?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","","2016-09-04T20:36:20Z","","0.795","0.715","3","-10.755","1","0.076","0.187","0.904","0.112","0.15","130","4"
"spotify:track:2t3QHPckfnbTdgKRZIka0C","Stratum (Extended Mix)","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","2","281818","https://p.scdn.co/mp3-preview/c3bf71a0057b8d981cbc76c7332c7bacf792cb36?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","","2016-09-04T20:36:20Z","","0.745","0.327","2","-13.681","0","0.0575","0.07","0.771","0.0878","0.383","131.982","4"
"spotify:track:6EKdkF6Ee3otbnXhD2GIx7","Praxis","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","3","192727","https://p.scdn.co/mp3-preview/becb5789ad3ba69a541cd856895e964c3c83fbae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2016-09-04T20:36:20Z","","0.706","0.453","10","-12.183","0","0.0385","0.834","0.935","0.107","0.337","132.001","4"
"spotify:track:4M4R3o7Rs6PjhbGEtL6vmo","Mech","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","4","185294","https://p.scdn.co/mp3-preview/d19b14b2f31fb46ed42c324d94038919c27027b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","","2016-09-04T20:36:20Z","","0.917","0.508","5","-8.083","0","0.117","0.0413","0.268","0.103","0.592","136.006","4"
"spotify:track:3sFrZxuu2SiwGBvR2QaRGw","Ventus","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","5","330468","https://p.scdn.co/mp3-preview/8486ff57620b0d46098d679f308d6ea3b2cd0c43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","","2016-09-04T20:36:20Z","","0.649","0.605","10","-9.885","1","0.0511","0.0159","0.939","0.11","0.352","128.008","4"
"spotify:track:0xFcKedcCiEP4Eqr0BLRFe","Lustrum","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","6","261120","https://p.scdn.co/mp3-preview/379d5c7fbe315bfabdb9b0872e1c008d1c01d06e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","","2016-09-04T20:36:20Z","","0.806","0.502","0","-13.575","1","0.117","0.192","0.912","0.117","0.765","124.993","4"
"spotify:track:17QFSeHzU7334hlLxZsWtV","Rouz","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","7","230769","https://p.scdn.co/mp3-preview/791d1800e1f956c215c174fc7734c53704b86978?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","","2016-09-04T20:36:20Z","","0.768","0.513","7","-9.339","1","0.0394","0.000967","0.926","0.105","0.518","129.952","4"
"spotify:track:23BYA2VnnlXjFEprv9eosa","Vast (A.V.P. Mix)","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","8","278181","https://p.scdn.co/mp3-preview/67c555808a2ba0d64ecd781f96483700c0f45ff1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","","2016-09-04T20:36:20Z","","0.675","0.714","7","-9.51","0","0.0341","0.00947","0.836","0.107","0.128","132.096","4"
"spotify:track:1eBXZVcwWP2L1ndy4QjB6q","Ritual","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","9","208615","https://p.scdn.co/mp3-preview/1555bd9db7b1f20bb585a43355697314749ef1ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","","2016-09-04T20:36:20Z","","0.859","0.425","8","-12.561","1","0.13","0.361","0.907","0.11","0.772","130.062","4"
"spotify:track:0HXlpTaTgxT5Dr8c9SOCuz","Vagus","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","10","294550","https://p.scdn.co/mp3-preview/e138210c513444507043ecbb468470460608fb3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","","2016-09-04T20:36:20Z","","0.777","0.638","8","-9.532","0","0.0494","0.0321","0.822","0.137","0.652","131.996","4"
"spotify:track:3vmlq3rkYkMuZHcmCkIITQ","Stratum (Filthy House Mix)","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","11","426572","https://p.scdn.co/mp3-preview/6a54f204daf378978d6a9c1a00ba476df4202711?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2016-09-04T20:36:20Z","","0.782","0.508","7","-9.674","1","0.0568","0.000611","0.884","0.0948","0.235","128.01","4"
"spotify:track:7ivBm2xdk826xbrMYoAYsL","Speculum","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","12","202506","https://p.scdn.co/mp3-preview/e9ce24c0ba4c3240e02db2a5c0f9213017f39456?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2016-09-04T20:36:20Z","","0.716","0.221","6","-20.702","1","0.0494","0.588","0.955","0.107","0.21","97.294","4"
"spotify:track:6SzsdXJ8Fsd6l9luFhC6K8","Gravity","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","13","176006","https://p.scdn.co/mp3-preview/a76149b4dcdee2e35c58183c465afcefb1d578cf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","","2016-09-04T20:36:20Z","","0.56","0.671","3","-9.4","0","0.0394","0.0155","0.821","0.0986","0.117","89.979","4"
"spotify:track:6mVveLi9Z6g14oOsinXd43","Nox","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","spotify:album:3LHDevLWnzYPfSVNFHlfhF","Exordium","spotify:artist:6db62LO57QixiyhlnQLAz9","Mittsies","2013-12-30","https://i.scdn.co/image/ab67616d0000b273d536eee96fee81610260d0ad","1","14","328620","https://p.scdn.co/mp3-preview/9c8b4d83e642175785ac777ae39daf31f25c9892?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2016-09-04T20:36:20Z","","0.787","0.557","3","-11.203","0","0.0697","0.263","0.917","0.106","0.509","130.015","4"
"spotify:track:68ABnHNR4y2COQa4eaM6PS","Toy","spotify:artist:4RnezwRV7VBJUCI1S0AE5u","Block B","spotify:album:0j200gVJhL56SoTrYXytx3","Blooming Period","spotify:artist:4RnezwRV7VBJUCI1S0AE5u","Block B","2016-04-11","https://i.scdn.co/image/ab67616d0000b273fb237e46800c10bcbf402167","1","2","206467","https://p.scdn.co/mp3-preview/96fede2693bad3fcd41f34b92ee775c229ca5995?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","","2016-09-03T00:27:56Z","k-pop,k-pop boy group,korean r&b","0.639","0.618","7","-5.397","1","0.0969","0.0441","0","0.0534","0.392","90.07","4"
"spotify:track:169WALxaOHppx0Qbg97kng","Straight from the Underground (From ""Undertale"")","spotify:artist:7BleW9FjdRtww2ZZnGAzSa, spotify:artist:6vC6QxsKxAx7ooXarW8JWZ","Eyeq, Ben Briggs","spotify:album:7Ll733qcKc7WQL9Kc0Fxvm","Straight from the Underground","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-07-28","https://i.scdn.co/image/ab67616d0000b27305c89479eafbd63131898bc9","1","15","194625","","false","0","","2016-08-27T18:42:55Z","otacore,vgm remix","0.742","0.677","7","-8.856","1","0.0463","0.152","0.0000488","0.145","0.833","89.991","4"
"spotify:track:5blsOsKhloj2xi51I6aLes","Collecting Junk with Temmie (From ""Undertale"")","spotify:artist:6vC6QxsKxAx7ooXarW8JWZ","Ben Briggs","spotify:album:7Ll733qcKc7WQL9Kc0Fxvm","Straight from the Underground","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-07-28","https://i.scdn.co/image/ab67616d0000b27305c89479eafbd63131898bc9","1","16","151250","","false","0","","2016-08-27T18:42:53Z","otacore,vgm remix","0.878","0.727","7","-4.867","1","0.0518","0.124","0","0.0942","0.845","84.007","4"
"spotify:track:79pSaY13HQJi4eTyaSUQL6","Good Night (From ""Undertale"")","spotify:artist:1Bk5QRKPcjeDSZS6M75Q8z","Besso0","spotify:album:7Ll733qcKc7WQL9Kc0Fxvm","Straight from the Underground","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-07-28","https://i.scdn.co/image/ab67616d0000b27305c89479eafbd63131898bc9","1","35","10240","","false","0","","2016-08-27T18:42:47Z","lo-fi vgm","0","0.00233","6","-21.088","0","0","0.995","0.908","0.0956","0","0","0"
"spotify:track:0P98b9F3vOIrS26m2HbaLr","Undertale (From ""Undertale"")","spotify:artist:6vC6QxsKxAx7ooXarW8JWZ, spotify:artist:6qdoqcz19Z2mHoVXmwD3I4, spotify:artist:1Bk5QRKPcjeDSZS6M75Q8z","Ben Briggs, Dodger, Besso0","spotify:album:7Ll733qcKc7WQL9Kc0Fxvm","Straight from the Underground","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2016-07-28","https://i.scdn.co/image/ab67616d0000b27305c89479eafbd63131898bc9","1","12","202326","","false","0","","2016-08-27T18:42:39Z","otacore,vgm remix,lo-fi vgm","0.229","0.216","3","-11.513","1","0.0327","0.959","0.884","0.116","0.228","203.193","4"
"spotify:track:3fyenILYCkntQn8GbtkGMn","What Do We Have to Lose?","spotify:artist:6DZDUCtDRrgfG93HUZVtB6","Talain Rayne","spotify:album:0DIjY8DrJasPSI2xCY9U6a","What Do We Have to Lose?","spotify:artist:6DZDUCtDRrgfG93HUZVtB6","Talain Rayne","2014-04-15","https://i.scdn.co/image/ab67616d0000b273450c98c4db862a06774e7d31","1","1","254138","","false","0","","2016-08-27T07:16:31Z","","0.617","0.862","10","-3.258","1","0.0515","0.071","0","0.247","0.542","110.073","4"
"spotify:track:1oCUj7YvKxxSKRDAU3pePN","Levitation","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","1","354600","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.223","0.451","2","-7.094","1","0.0304","0.544","0.393","0.0612","0.0635","142.384","4"
"spotify:track:1tzwRqRNO2dDdUf3qMnQno","Sparks","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","2","321133","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.335","0.767","3","-6.254","1","0.0357","0.0326","0.0155","0.175","0.394","95.946","4"
"spotify:track:0hNhlwnzMLzZSlKGDCuHOo","Space Song","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","3","320466","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.508","0.788","0","-7.288","0","0.0296","0.233","0.13","0.144","0.586","147.06","4"
"spotify:track:4QwMsmmusOzgnohJ6wBjdN","Beyond Love","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","4","265186","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.378","0.562","11","-6.643","1","0.0256","0.562","0.212","0.157","0.18","160.361","4"
"spotify:track:4RGbULF7N4dvC01DCiXmRp","10:37","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","5","228893","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.578","0.413","5","-9.18","1","0.027","0.717","0.169","0.102","0.501","96.087","4"
"spotify:track:0qQGx2TyjtZNDNyRYO9Z0W","PPP","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","6","368546","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.244","0.465","1","-7.69","1","0.0288","0.382","0.888","0.0572","0.126","104.841","3"
"spotify:track:3KkeIUcjDxOZ8xha1jw3cp","Wildflower","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","7","219453","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.439","0.506","3","-7.821","1","0.0274","0.536","0.523","0.0904","0.217","81.084","4"
"spotify:track:0j2zEO4qNuuICLvWsQRwFM","Bluebird","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","8","235026","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.496","0.569","0","-10.46","1","0.0289","0.664","0.535","0.12","0.424","168.046","4"
"spotify:track:5vJ1IU38SflUr0d9BV1gW1","Days of Candy","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","spotify:album:35vTE3hx3AAXtM6okpJIIt","Depression Cherry","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","Beach House","2015-08-28","https://i.scdn.co/image/ab67616d0000b273fc685af465876c629ad111ef","1","9","375933","","false","0","","2016-08-19T14:51:47Z","baltimore indie,dream pop,dreamo,modern dream pop","0.18","0.484","3","-7.101","1","0.0333","0.695","0.951","0.153","0.0589","121.181","4"
"spotify:track:3ikcPRWKVx5oSalVpLzQQu","Too Much Is Never Enough","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:3G5GOLjvWUBRIrRp3GKnXO","Songs From Final Fantasy XV","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2016-08-12","https://i.scdn.co/image/ab67616d0000b2734475765f52e5d459b0789155","1","1","348344","https://p.scdn.co/mp3-preview/91977c964ff8523972f5100287adb52a3348178f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","","2016-08-19T02:56:21Z","baroque pop,pop,uk alternative pop","0.475","0.638","4","-4.748","1","0.0372","0.361","0.000189","0.115","0.0852","128.11","4"
"spotify:track:5XSU59wtE5CRCAEyHmmGy4","Stand By Me","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:3G5GOLjvWUBRIrRp3GKnXO","Songs From Final Fantasy XV","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2016-08-12","https://i.scdn.co/image/ab67616d0000b2734475765f52e5d459b0789155","1","2","245780","https://p.scdn.co/mp3-preview/eb82524758278ee5eaa779feffba9c2e3a02a65e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","","2016-08-19T02:56:21Z","baroque pop,pop,uk alternative pop","0.613","0.335","9","-6.791","1","0.0281","0.841","0.000161","0.194","0.245","108.014","4"
"spotify:track:154jHa2vq8IXa4acIIufC4","I Will Be","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:3G5GOLjvWUBRIrRp3GKnXO","Songs From Final Fantasy XV","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2016-08-12","https://i.scdn.co/image/ab67616d0000b2734475765f52e5d459b0789155","1","3","324954","https://p.scdn.co/mp3-preview/bb7392d2ccbd50e5fe52fde401edcea04347d3f1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","","2016-08-19T02:56:21Z","baroque pop,pop,uk alternative pop","0.465","0.525","9","-8.19","1","0.0284","0.799","0.881","0.11","0.125","114.065","4"
"spotify:track:58ReVGi4ebvbKyKJ1wvYV0","Too Much Is Never Enough","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:5ZaWd8M09FAMH0otCM2M5D","Songs From Final Fantasy XV","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2016-08-12","https://i.scdn.co/image/ab67616d0000b273ae7b4b0c909417232c6d1059","1","1","348344","","false","0","","2016-08-18T08:00:35Z","baroque pop,pop,uk alternative pop","0.47","0.657","4","-4.664","1","0.0372","0.277","0.000248","0.118","0.076","128.162","4"
"spotify:track:1FGvbfMafLBdymgrtGAZYh","Stand By Me","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:5ZaWd8M09FAMH0otCM2M5D","Songs From Final Fantasy XV","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2016-08-12","https://i.scdn.co/image/ab67616d0000b273ae7b4b0c909417232c6d1059","1","2","245780","","false","0","","2016-08-18T08:00:35Z","baroque pop,pop,uk alternative pop","0.603","0.352","9","-6.823","1","0.0287","0.824","0.000272","0.194","0.256","108.041","4"
"spotify:track:1iMb1jyHjn1EOfQUPmkiId","I Will Be","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","spotify:album:5ZaWd8M09FAMH0otCM2M5D","Songs From Final Fantasy XV","spotify:artist:1moxjboGR7GNWYIMWsRjgG","Florence + The Machine","2016-08-12","https://i.scdn.co/image/ab67616d0000b273ae7b4b0c909417232c6d1059","1","3","324954","","false","0","","2016-08-18T08:00:35Z","baroque pop,pop,uk alternative pop","0.482","0.516","9","-8.204","1","0.0287","0.812","0.878","0.093","0.127","114.124","4"
"spotify:track:1qukC9Q7L3kBUBNrG3pYii","Virtual Paradise","spotify:artist:33Cf4O1KAVbtQa00scMi2A, spotify:artist:6zE53JXDHIWLVgXQoIoY1k, spotify:artist:3CiuuHKIxxJPoNRvF94GtR","AK, Lynx, Veela","spotify:album:3N6wmXseCwffHXStsCydWd","Virtual Paradise","spotify:artist:33Cf4O1KAVbtQa00scMi2A","AK","2015-11-17","https://i.scdn.co/image/ab67616d0000b2731a9cd93bac6657bd079d6146","1","1","209665","https://p.scdn.co/mp3-preview/dc10053f36a10f7bb504361b5f7c14ddf10d447b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","","2016-08-05T08:21:58Z","chillstep,chillstep","0.587","0.827","6","-5.397","1","0.091","0.651","0.0175","0.208","0.038","173.963","4"
"spotify:track:2WslenTPH7ZIWt8qJbgyed","Bloodflows","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","spotify:album:6xGF4UA9pQweZI5yUBFlRq","Tremors","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","2014-04-07","https://i.scdn.co/image/ab67616d0000b273fe259593172a1943d45d2be6","1","4","261190","","false","0","","2016-08-04T00:28:23Z","electropop,vapor soul","0.617","0.802","9","-5.997","0","0.0428","0.255","0.559","0.109","0.337","129.998","4"
"spotify:track:0v5dOGRxlnzUKlwKlLb5FN","Veto","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","spotify:album:6xGF4UA9pQweZI5yUBFlRq","Tremors","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","2014-04-07","https://i.scdn.co/image/ab67616d0000b273fe259593172a1943d45d2be6","1","9","235804","","false","0","","2016-08-04T00:28:23Z","electropop,vapor soul","0.46","0.448","9","-8.621","0","0.0627","0.641","0.0023","0.193","0.43","77.624","4"
"spotify:track:11Ibjx2iN27rKUqrS2zzPU","Lessons","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","spotify:album:6xGF4UA9pQweZI5yUBFlRq","Tremors","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","2014-04-07","https://i.scdn.co/image/ab67616d0000b273fe259593172a1943d45d2be6","1","10","201150","","false","0","","2016-08-04T00:28:23Z","electropop,vapor soul","0.384","0.716","7","-10.416","0","0.0431","0.543","0.133","0.118","0.433","79.693","4"
"spotify:track:1UjtgkSgP7ptxSHG4kzc0G","Tremors","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","spotify:album:6xGF4UA9pQweZI5yUBFlRq","Tremors","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","2014-04-07","https://i.scdn.co/image/ab67616d0000b273fe259593172a1943d45d2be6","1","11","209827","","false","0","","2016-08-04T00:28:23Z","electropop,vapor soul","0.603","0.498","2","-9.121","0","0.0355","0.844","0.0592","0.135","0.488","160.064","3"
"spotify:track:6nfm370UK8Y6Bz2Ojm8SXY","Tempest","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","spotify:album:6xGF4UA9pQweZI5yUBFlRq","Tremors","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","2014-04-07","https://i.scdn.co/image/ab67616d0000b273fe259593172a1943d45d2be6","1","1","210561","","false","0","","2016-08-04T00:28:23Z","electropop,vapor soul","0.392","0.507","2","-7.713","1","0.0729","0.66","0.00301","0.106","0.167","90.215","3"
"spotify:track:5dJCYzLWPrhlPLhcsrkaBi","The Wheel","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","spotify:album:6xGF4UA9pQweZI5yUBFlRq","Tremors","spotify:artist:6XZYAWJLL8UIbxAqjKj3cg","SOHN","2014-04-07","https://i.scdn.co/image/ab67616d0000b273fe259593172a1943d45d2be6","1","2","233017","","false","0","","2016-08-04T00:28:23Z","electropop,vapor soul","0.669","0.431","6","-6.988","0","0.0498","0.304","0.0246","0.0829","0.259","180.038","3"
